Order_id,Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Country,Customer_Name,State,sub_category,discount,segment
545192,08-09-2024,Monitor,Accessories,West,3,2043,479.9,India,Sneha Singh,Ontario,Paper,0.1,Home Office
364887,07-06-2024,Printer,Office,West,5,1035,187.12,India,Emma Thomas,California,Paper,0.05,Consumer
695137,12-08-2023,Smartwatch,Electronics,North,6,2724,675.53,Australia,Sophia Johnson,Maharashtra,Paper,0.1,Corporate
341457,02-05-2023,Camera,Electronics,East,1,1120,127.32,UK,David Anderson,New South Wales,Accessories,0.05,Home Office
880730,26-10-2024,Monitor,Accessories,North,6,3438,631.95,India,Amit Thomas,Punjab,Phones,0.1,Corporate
274128,27-09-2022,Smartwatch,Electronics,West,5,3170,379.27,Australia,Amit Singh,New South Wales,Phones,0.05,Corporate
333579,25-06-2023,Smartwatch,Electronics,East,4,660,83.96,Australia,Emma Brown,Delhi,Phones,0,Consumer
745362,05-11-2022,Tablet,Electronics,East,7,4669,1088.15,USA,Michael Smith,Punjab,Chairs,0.15,Home Office
630033,12-08-2022,Smartwatch,Electronics,West,5,1045,89,USA,Sneha Yadav,Florida,Chairs,0,Home Office
782171,27-02-2022,Keyboard,Accessories,North,4,2724,229.47,Australia,Emma Patel,London,Chairs,0.3,Home Office
358040,14-09-2023,Headphones,Accessories,West,8,5312,1583,USA,John Taylor,California,Chairs,0.1,Corporate
633832,23-11-2024,Tablet,Electronics,West,4,4252,445.18,USA,Michael Smith,Maharashtra,Tables,0,Home Office
416882,09-10-2024,Printer,Office,East,7,8057,1652.27,USA,Rahul Sharma,Florida,Accessories,0.15,Corporate
898973,20-06-2023,Keyboard,Accessories,South,7,2023,274.25,UK,Michael Yadav,California,Paper,0.2,Home Office
483075,16-03-2024,Monitor,Accessories,South,8,9416,2125.54,India,Sneha Anderson,Uttar Pradesh,Accessories,0.3,Corporate
822968,27-11-2023,Monitor,Accessories,East,8,7560,494.34,Australia,Michael Smith,Uttar Pradesh,Chairs,0.2,Consumer
267694,08-01-2023,Monitor,Accessories,West,2,828,50.07,USA,Olivia Taylor,Ontario,Binders,0,Home Office
118317,07-12-2023,Mouse,Accessories,West,1,527,27.45,Australia,David Yadav,Florida,Phones,0.2,Consumer
180589,11-09-2022,Keyboard,Accessories,North,2,1160,206.49,India,Sophia Sharma,Florida,Paper,0.1,Home Office
377069,29-03-2022,Mouse,Accessories,West,5,5430,310.86,Australia,Amit Yadav,New South Wales,Binders,0.15,Home Office
862041,15-01-2024,Tablet,Electronics,South,7,6874,454.53,India,Amit Yadav,Punjab,Accessories,0.2,Consumer
394095,12-07-2023,Printer,Office,East,8,8952,1825.37,UK,Priya Thomas,Uttar Pradesh,Phones,0.1,Home Office
787000,06-06-2022,Mouse,Accessories,East,8,416,67.81,India,Sneha Patel,Maharashtra,Paper,0.05,Home Office
213076,18-11-2023,Smartphone,Electronics,South,3,1680,140.27,USA,Sophia Anderson,Uttar Pradesh,Binders,0,Home Office
743631,27-08-2022,Mouse,Accessories,South,7,4340,383.9,USA,Michael Yadav,California,Tables,0.05,Consumer
471399,16-01-2022,Laptop,Electronics,West,9,7650,2130.82,Canada,Sneha Singh,New South Wales,Paper,0.15,Home Office
705781,03-04-2024,Smartwatch,Electronics,West,8,6328,412.76,UK,Michael Sharma,Maharashtra,Accessories,0.15,Home Office
928209,19-08-2022,Keyboard,Accessories,West,2,1312,344,India,Priya Sharma,Punjab,Binders,0.2,Consumer
157274,21-01-2022,Camera,Electronics,East,9,8055,2300.17,Canada,Sophia Anderson,London,Tables,0.2,Corporate
750900,19-03-2022,Camera,Electronics,South,2,840,153.61,UK,Sophia Johnson,Delhi,Chairs,0.2,Corporate
850796,16-03-2023,Tablet,Electronics,South,9,9423,2794.89,India,Olivia Patel,Texas,Accessories,0.15,Home Office
483014,30-12-2023,Monitor,Accessories,North,8,6520,1113.12,India,David Sharma,Texas,Phones,0.15,Home Office
870927,20-10-2022,Laptop,Electronics,North,3,1950,116.12,UK,Sophia Thomas,Ontario,Phones,0.2,Corporate
111750,16-10-2023,Camera,Electronics,South,6,5928,1177.2,India,Priya Smith,Texas,Chairs,0.05,Corporate
745666,29-07-2023,Camera,Electronics,South,7,4809,1418.72,UK,Sneha Thomas,Ontario,Binders,0.15,Corporate
570571,04-06-2023,Smartphone,Electronics,West,4,356,23.4,India,Emma Smith,Punjab,Binders,0.1,Corporate
896661,28-04-2023,Laptop,Electronics,South,2,570,94.39,Canada,Sneha Sharma,Texas,Tables,0.1,Corporate
363788,13-05-2022,Monitor,Accessories,East,7,7791,907.96,India,Sophia Smith,Florida,Chairs,0.3,Consumer
115189,10-05-2024,Smartwatch,Electronics,East,4,4168,494.48,Canada,Sophia Thomas,Ontario,Accessories,0.1,Home Office
865680,21-08-2023,Tablet,Electronics,North,2,684,183.85,Canada,Emma Patel,Delhi,Binders,0,Home Office
276393,05-01-2024,Smartphone,Electronics,East,7,3857,447.99,Canada,John Johnson,Ontario,Phones,0,Corporate
532044,07-09-2024,Camera,Electronics,North,5,3250,699.99,Canada,Priya Patel,London,Tables,0.05,Home Office
135487,03-08-2023,Printer,Office,North,6,1194,79.62,India,Rahul Sharma,Texas,Accessories,0.15,Consumer
723854,07-05-2023,Laptop,Electronics,West,6,3486,320.91,Canada,Rahul Brown,Florida,Chairs,0.1,Consumer
663719,05-08-2022,Monitor,Accessories,West,7,1554,370.97,USA,Olivia Smith,London,Phones,0.05,Consumer
187724,19-07-2024,Smartwatch,Electronics,North,3,2601,463.36,India,David Yadav,London,Binders,0.2,Home Office
790117,15-11-2022,Headphones,Accessories,West,4,3616,745.75,India,David Patel,London,Accessories,0.15,Consumer
372441,01-02-2023,Mouse,Accessories,West,5,3350,986.33,Canada,Priya Sharma,Ontario,Paper,0,Consumer
302510,20-12-2023,Smartwatch,Electronics,South,5,2545,588.47,USA,Sneha Johnson,Florida,Paper,0,Consumer
909019,26-08-2024,Monitor,Accessories,East,1,545,68.28,Australia,David Patel,Florida,Phones,0.2,Consumer
438527,19-12-2023,Mouse,Accessories,North,7,1470,178.85,India,Amit Thomas,California,Binders,0,Consumer
965902,30-11-2023,Camera,Electronics,South,3,3126,870.95,USA,Priya Smith,Florida,Paper,0,Corporate
346114,27-12-2024,Laptop,Electronics,West,3,1368,302.29,India,Priya Yadav,Punjab,Tables,0.2,Home Office
522544,21-12-2024,Headphones,Accessories,East,9,7083,1353.39,India,John Brown,Delhi,Accessories,0.05,Home Office
639327,28-01-2024,Printer,Office,East,2,1994,453.74,USA,John Smith,Texas,Paper,0.05,Corporate
329199,03-09-2022,Camera,Electronics,North,4,4716,1084.16,Canada,Rahul Anderson,London,Paper,0.3,Home Office
117943,29-02-2024,Monitor,Accessories,South,1,975,125.85,Canada,John Thomas,Maharashtra,Binders,0.05,Consumer
408934,21-04-2023,Smartphone,Electronics,West,9,9891,1774.03,UK,Olivia Sharma,Maharashtra,Binders,0.2,Corporate
593503,24-05-2024,Smartwatch,Electronics,South,2,626,159.49,Canada,Priya Brown,Texas,Phones,0.15,Consumer
973641,19-05-2024,Monitor,Accessories,East,8,5632,1620.04,India,David Brown,Uttar Pradesh,Accessories,0,Corporate
548652,10-09-2024,Printer,Office,West,3,2568,734.6,Canada,Rahul Thomas,Ontario,Chairs,0.3,Home Office
476320,12-09-2023,Tablet,Electronics,East,7,5285,629.07,Australia,Emma Yadav,Ontario,Binders,0.15,Corporate
191439,08-11-2023,Camera,Electronics,East,2,516,122.77,USA,Sneha Johnson,London,Accessories,0.15,Home Office
699346,31-05-2022,Monitor,Accessories,East,3,2139,503.08,Canada,Rahul Singh,New South Wales,Tables,0.05,Corporate
657690,05-01-2023,Laptop,Electronics,East,9,8136,1923.89,Australia,John Sharma,New South Wales,Accessories,0.15,Corporate
908533,25-10-2024,Laptop,Electronics,West,5,2130,318.99,India,Priya Smith,Delhi,Paper,0.05,Consumer
288621,01-04-2024,Headphones,Accessories,South,5,3445,202.15,USA,Sophia Johnson,Texas,Paper,0.1,Corporate
126521,16-12-2024,Tablet,Electronics,East,8,5376,429.84,UK,Olivia Anderson,Uttar Pradesh,Binders,0,Home Office
333025,05-08-2023,Printer,Office,West,6,3006,730.14,UK,Amit Sharma,Delhi,Paper,0,Corporate
234845,31-12-2022,Headphones,Accessories,North,7,3941,1113.85,UK,John Singh,California,Tables,0.15,Consumer
473759,10-03-2023,Monitor,Accessories,North,5,3350,389.95,Australia,Priya Patel,Maharashtra,Phones,0.1,Consumer
331841,05-05-2024,Printer,Office,South,3,2019,265.44,Canada,Olivia Singh,California,Tables,0.1,Consumer
621462,09-06-2022,Headphones,Accessories,North,8,2416,403.38,USA,Amit Brown,Texas,Phones,0.05,Home Office
617779,13-05-2022,Monitor,Accessories,West,8,6160,684.71,USA,John Patel,Ontario,Accessories,0.05,Corporate
664252,07-04-2022,Printer,Office,East,4,2796,682.65,UK,John Singh,Uttar Pradesh,Phones,0.05,Consumer
448231,19-12-2024,Smartwatch,Electronics,South,7,7700,1573.41,Canada,Olivia Yadav,Florida,Tables,0.3,Home Office
707559,17-06-2024,Smartwatch,Electronics,West,5,2095,193.93,UK,Sneha Patel,Ontario,Paper,0.05,Home Office
486474,25-09-2024,Camera,Electronics,North,5,5990,1548.62,USA,Emma Sharma,New South Wales,Binders,0,Corporate
390921,27-12-2024,Smartwatch,Electronics,North,2,1206,307.02,Australia,Olivia Brown,California,Phones,0.15,Consumer
371755,15-03-2024,Smartwatch,Electronics,South,5,1330,285.78,India,Rahul Thomas,California,Chairs,0.3,Consumer
584433,25-07-2022,Camera,Electronics,West,6,2706,766.68,UK,Sophia Patel,California,Paper,0.1,Home Office
452571,14-01-2023,Laptop,Electronics,East,3,426,50.8,USA,Michael Anderson,Maharashtra,Binders,0.15,Corporate
902820,13-11-2024,Tablet,Electronics,West,1,414,50.26,India,Priya Sharma,New South Wales,Phones,0.3,Corporate
497798,29-06-2024,Laptop,Electronics,East,5,5465,546.33,UK,David Johnson,Texas,Phones,0.3,Corporate
626526,22-05-2024,Tablet,Electronics,South,3,726,71.06,USA,Priya Thomas,Delhi,Phones,0.2,Corporate
538864,30-04-2022,Smartwatch,Electronics,East,1,1001,225.75,Canada,Priya Thomas,Maharashtra,Paper,0.15,Home Office
688876,16-02-2022,Mouse,Accessories,West,9,7362,1866.65,UK,Priya Taylor,Texas,Accessories,0,Consumer
905148,14-05-2022,Keyboard,Accessories,East,4,2284,576.59,USA,Priya Patel,Texas,Tables,0.2,Home Office
657782,17-12-2022,Tablet,Electronics,East,4,2940,566.36,USA,Michael Thomas,Ontario,Chairs,0.15,Corporate
423797,16-05-2023,Printer,Office,South,4,3068,868.89,India,Amit Sharma,Delhi,Paper,0.05,Home Office
330480,07-08-2024,Smartphone,Electronics,North,3,3477,862.21,India,Sneha Sharma,Uttar Pradesh,Phones,0.3,Corporate
979095,04-08-2024,Smartwatch,Electronics,West,9,4014,204.48,USA,Sophia Patel,Delhi,Phones,0.1,Home Office
445575,07-08-2024,Monitor,Accessories,North,8,7200,804.53,UK,Amit Brown,California,Accessories,0.2,Consumer
472671,03-04-2024,Smartwatch,Electronics,West,3,735,134.53,UK,Sophia Thomas,Uttar Pradesh,Accessories,0.05,Consumer
593405,31-01-2023,Monitor,Accessories,East,3,2964,446.54,India,Priya Anderson,Florida,Paper,0.2,Home Office
526036,25-03-2022,Camera,Electronics,West,9,3699,276.07,USA,Emma Smith,Delhi,Binders,0.1,Consumer
524460,14-05-2022,Printer,Office,West,3,1563,221.62,USA,Olivia Brown,Ontario,Tables,0.15,Home Office
642677,13-07-2023,Mouse,Accessories,South,2,124,32.27,UK,Olivia Johnson,Texas,Accessories,0.1,Home Office
861432,03-07-2023,Mouse,Accessories,North,2,416,71.68,Australia,Priya Yadav,Maharashtra,Phones,0.15,Consumer
779325,07-03-2023,Camera,Electronics,South,8,2624,294.24,Australia,Amit Sharma,Delhi,Phones,0.05,Corporate
735073,04-11-2024,Headphones,Accessories,East,4,1636,134.85,India,Amit Patel,Delhi,Paper,0.1,Consumer
828092,24-12-2023,Headphones,Accessories,East,8,8200,1978.93,USA,Sophia Yadav,Texas,Phones,0.15,Corporate
831728,10-03-2022,Mouse,Accessories,East,5,5615,715.58,Canada,Olivia Brown,New South Wales,Binders,0,Corporate
849088,30-09-2022,Printer,Office,East,5,3085,413.52,USA,Emma Sharma,Ontario,Binders,0.2,Corporate
565301,07-12-2024,Keyboard,Accessories,South,6,3198,913.76,UK,Sneha Taylor,Florida,Accessories,0.05,Consumer
198915,13-02-2022,Camera,Electronics,West,4,1848,374.66,UK,Olivia Brown,London,Paper,0,Consumer
898858,11-04-2023,Smartwatch,Electronics,North,4,652,116.06,UK,Emma Singh,London,Paper,0,Home Office
188754,22-11-2022,Mouse,Accessories,South,6,2940,609.99,USA,David Anderson,New South Wales,Chairs,0.2,Home Office
761241,29-05-2022,Headphones,Accessories,East,4,3912,454.89,Canada,David Johnson,Texas,Paper,0,Corporate
988479,09-10-2022,Tablet,Electronics,South,8,9392,891.07,USA,Rahul Anderson,Delhi,Accessories,0.1,Home Office
784199,21-10-2022,Monitor,Accessories,West,1,312,43.01,UK,Michael Smith,New South Wales,Phones,0.1,Home Office
870270,24-11-2023,Laptop,Electronics,East,9,7731,1459.74,UK,Sophia Singh,London,Accessories,0.3,Consumer
184851,23-06-2023,Tablet,Electronics,West,1,1081,229.32,Canada,Amit Singh,Punjab,Paper,0.3,Consumer
505369,16-08-2023,Smartphone,Electronics,West,6,1926,393.01,UK,Sneha Johnson,Uttar Pradesh,Phones,0.3,Home Office
932676,26-07-2022,Monitor,Accessories,East,3,936,88.51,Canada,Olivia Taylor,London,Paper,0.15,Consumer
302510,29-12-2024,Laptop,Electronics,South,9,8550,1970.98,UK,David Smith,Uttar Pradesh,Phones,0.05,Consumer
692320,24-08-2023,Monitor,Accessories,North,4,2468,457.51,USA,Amit Brown,Delhi,Phones,0,Consumer
977471,04-09-2023,Tablet,Electronics,West,3,801,90.34,Australia,Olivia Patel,Florida,Binders,0.3,Consumer
295892,03-01-2023,Laptop,Electronics,East,9,2655,701.11,UK,Olivia Singh,California,Tables,0.2,Home Office
179123,30-11-2023,Smartwatch,Electronics,West,8,3928,700.38,Canada,Amit Patel,Texas,Chairs,0.2,Corporate
944683,11-07-2024,Monitor,Accessories,East,8,6488,1438.34,USA,Michael Yadav,Uttar Pradesh,Paper,0.1,Corporate
973918,03-02-2024,Headphones,Accessories,West,9,7695,1749.26,Australia,Olivia Thomas,Maharashtra,Paper,0.1,Corporate
719928,19-07-2023,Headphones,Accessories,West,2,1856,468.19,India,Amit Johnson,London,Phones,0.1,Consumer
802401,14-04-2022,Smartwatch,Electronics,North,7,1519,403.63,India,Priya Smith,Maharashtra,Binders,0,Corporate
496919,19-01-2024,Tablet,Electronics,West,3,3549,996.05,India,Olivia Yadav,London,Binders,0.05,Home Office
217248,12-09-2024,Laptop,Electronics,East,3,1656,378.84,UK,Emma Taylor,New South Wales,Binders,0,Corporate
756008,24-08-2024,Keyboard,Accessories,North,7,812,175.55,USA,Emma Patel,Florida,Paper,0.2,Home Office
418869,25-12-2022,Mouse,Accessories,North,5,3730,864.41,Australia,Sneha Singh,Uttar Pradesh,Accessories,0.15,Home Office
223141,24-12-2023,Monitor,Accessories,South,1,1161,210.87,Australia,Sophia Taylor,Texas,Paper,0.15,Consumer
889276,18-05-2022,Headphones,Accessories,North,3,2256,282.52,USA,Priya Smith,Uttar Pradesh,Accessories,0.15,Corporate
414895,28-09-2024,Monitor,Accessories,East,1,359,78.17,Canada,Priya Anderson,Ontario,Phones,0.3,Home Office
726731,23-03-2024,Headphones,Accessories,East,2,130,11.1,UK,Michael Patel,Uttar Pradesh,Phones,0.05,Consumer
148868,26-09-2022,Mouse,Accessories,South,8,4248,831.54,Canada,Sophia Brown,Ontario,Phones,0.1,Home Office
512017,04-10-2024,Camera,Electronics,South,5,1825,221.47,UK,Priya Yadav,California,Chairs,0.05,Corporate
989512,25-09-2024,Keyboard,Accessories,East,2,876,224.01,Australia,Amit Johnson,Ontario,Paper,0.15,Consumer
204266,03-01-2023,Camera,Electronics,North,9,9180,2752.84,Australia,Michael Yadav,California,Phones,0,Home Office
417533,26-03-2024,Monitor,Accessories,West,5,1765,160.89,Canada,Emma Thomas,Punjab,Phones,0.1,Corporate
998701,06-10-2022,Monitor,Accessories,South,2,1504,164.51,India,Emma Anderson,Ontario,Chairs,0.1,Consumer
876168,30-06-2022,Keyboard,Accessories,South,9,1881,430.78,USA,Rahul Brown,Florida,Phones,0.3,Home Office
959234,16-01-2022,Keyboard,Accessories,East,9,7425,1533.72,Canada,Sophia Taylor,Florida,Paper,0.05,Corporate
557387,16-10-2022,Tablet,Electronics,East,9,720,192.83,Canada,Priya Patel,New South Wales,Phones,0.2,Home Office
900796,07-05-2024,Smartphone,Electronics,West,5,2985,698.22,USA,Olivia Sharma,Maharashtra,Accessories,0.1,Corporate
895288,04-01-2022,Laptop,Electronics,North,9,711,200.11,UK,Emma Yadav,Maharashtra,Accessories,0.05,Consumer
565684,13-08-2024,Printer,Office,South,6,6276,1396.25,USA,Olivia Taylor,Maharashtra,Binders,0.1,Consumer
583117,13-01-2023,Mouse,Accessories,East,7,7966,955.8,UK,David Taylor,Ontario,Binders,0.15,Consumer
451139,14-03-2023,Headphones,Accessories,East,8,4200,854.89,Canada,Sophia Anderson,California,Tables,0.05,Home Office
378977,17-05-2024,Laptop,Electronics,East,7,455,80,India,Olivia Brown,Uttar Pradesh,Chairs,0.3,Corporate
824737,15-10-2024,Keyboard,Accessories,South,8,5040,465.36,India,Olivia Johnson,California,Binders,0,Consumer
843872,11-09-2023,Mouse,Accessories,East,1,856,87.69,USA,Sneha Singh,Uttar Pradesh,Phones,0.05,Consumer
215419,20-07-2023,Monitor,Accessories,West,5,5230,385.77,India,Rahul Patel,Punjab,Chairs,0.2,Home Office
200759,19-03-2022,Laptop,Electronics,South,5,4635,769.03,UK,Sophia Yadav,Florida,Tables,0.05,Corporate
386946,07-12-2024,Laptop,Electronics,East,6,5508,360.28,UK,Priya Johnson,Texas,Tables,0,Corporate
564160,06-06-2023,Smartphone,Electronics,North,1,258,27.01,Canada,Sneha Patel,California,Chairs,0.3,Consumer
273775,13-07-2023,Smartphone,Electronics,East,1,677,88.41,Canada,Michael Patel,New South Wales,Tables,0.3,Consumer
397201,10-07-2023,Monitor,Accessories,West,5,4545,755.05,USA,Olivia Anderson,Uttar Pradesh,Phones,0.2,Consumer
798218,09-09-2024,Smartphone,Electronics,South,5,4370,1255.36,Canada,Priya Taylor,London,Phones,0.2,Consumer
414778,06-01-2023,Keyboard,Accessories,East,3,372,57.51,Australia,Emma Thomas,Punjab,Tables,0.05,Home Office
976943,05-09-2024,Camera,Electronics,West,9,3177,629.96,UK,Priya Patel,Florida,Tables,0.1,Consumer
493284,19-04-2023,Printer,Office,South,7,1659,127.48,UK,Michael Sharma,Delhi,Phones,0.05,Corporate
957777,20-04-2023,Tablet,Electronics,South,3,3360,759.31,UK,David Johnson,Maharashtra,Phones,0.15,Corporate
627032,02-03-2023,Smartphone,Electronics,West,2,1132,290.56,USA,Sophia Singh,Punjab,Paper,0,Corporate
479200,05-10-2024,Smartwatch,Electronics,East,5,1815,468.62,USA,David Yadav,Delhi,Binders,0.1,Consumer
860505,11-11-2023,Mouse,Accessories,North,1,459,125.19,USA,Emma Smith,Uttar Pradesh,Paper,0.1,Corporate
470886,15-11-2023,Smartphone,Electronics,West,1,1128,73.74,India,John Singh,London,Tables,0.2,Home Office
815185,30-10-2024,Monitor,Accessories,East,6,1170,104.63,Australia,David Sharma,California,Paper,0.3,Home Office
958783,01-08-2022,Smartwatch,Electronics,North,5,4420,380.69,India,Emma Singh,New South Wales,Binders,0.3,Consumer
646485,29-02-2024,Smartphone,Electronics,West,6,456,69.15,UK,Rahul Anderson,Ontario,Tables,0.05,Consumer
667322,25-02-2024,Tablet,Electronics,North,2,1458,154.79,India,Amit Yadav,California,Paper,0.05,Home Office
455877,24-06-2024,Monitor,Accessories,West,7,2989,197.58,UK,Olivia Smith,California,Accessories,0.05,Corporate
359835,20-12-2024,Camera,Electronics,North,4,3424,845.68,USA,Sneha Thomas,Maharashtra,Phones,0.05,Consumer
814925,14-10-2024,Mouse,Accessories,West,2,1226,124.25,India,Priya Yadav,Delhi,Tables,0.15,Home Office
198526,16-11-2024,Laptop,Electronics,North,8,6760,1097.63,UK,Sneha Anderson,London,Binders,0.1,Home Office
313327,25-09-2023,Smartphone,Electronics,West,1,111,13.61,UK,Michael Brown,California,Phones,0.3,Home Office
627094,09-06-2023,Printer,Office,North,5,3275,222.29,India,John Brown,Florida,Chairs,0.3,Home Office
531129,08-09-2024,Headphones,Accessories,North,3,2508,498.69,UK,Michael Yadav,New South Wales,Paper,0.15,Consumer
598065,01-09-2024,Keyboard,Accessories,South,8,904,202.35,Canada,Olivia Singh,New South Wales,Paper,0.05,Home Office
722664,05-09-2024,Printer,Office,West,3,1506,427.84,Canada,Michael Sharma,Ontario,Chairs,0.05,Home Office
917412,23-10-2022,Smartphone,Electronics,South,3,987,97.01,USA,Michael Thomas,Punjab,Binders,0.3,Corporate
276353,29-01-2022,Smartphone,Electronics,East,7,2968,728.94,UK,Rahul Anderson,New South Wales,Accessories,0,Consumer
651432,17-03-2022,Mouse,Accessories,South,5,4200,746.86,Australia,Amit Thomas,Florida,Tables,0,Consumer
682804,16-01-2024,Smartwatch,Electronics,North,5,1645,313.66,UK,Sneha Sharma,Florida,Accessories,0,Corporate
106728,25-11-2024,Printer,Office,East,3,3282,492.59,India,David Brown,Uttar Pradesh,Accessories,0,Home Office
948262,13-02-2022,Headphones,Accessories,East,9,4914,1160.45,Australia,Rahul Johnson,Florida,Accessories,0.2,Consumer
873798,30-03-2023,Laptop,Electronics,North,6,3924,762.96,Australia,Rahul Taylor,Uttar Pradesh,Phones,0.3,Consumer
696479,12-09-2023,Headphones,Accessories,South,6,420,65.62,USA,Sneha Sharma,Florida,Phones,0.2,Consumer
501934,28-06-2024,Printer,Office,West,4,1544,106.02,USA,Michael Singh,California,Phones,0.2,Home Office
474910,29-08-2022,Headphones,Accessories,East,2,2046,233.47,UK,John Thomas,London,Paper,0.15,Home Office
841904,22-11-2023,Headphones,Accessories,West,2,1548,157.48,India,Sneha Patel,Texas,Binders,0.1,Home Office
420200,10-05-2023,Keyboard,Accessories,North,4,3184,478.27,UK,Emma Smith,Punjab,Accessories,0.15,Home Office
986261,17-10-2024,Printer,Office,South,5,3385,774.86,Australia,Sophia Anderson,Maharashtra,Tables,0.2,Consumer
123703,11-10-2023,Monitor,Accessories,North,1,59,10.32,India,Priya Thomas,New South Wales,Chairs,0.2,Home Office
863044,18-05-2024,Monitor,Accessories,South,8,5976,1016.99,USA,Olivia Yadav,California,Binders,0.3,Consumer
986181,30-01-2023,Mouse,Accessories,West,3,1791,122.5,Australia,Emma Singh,Maharashtra,Chairs,0.2,Home Office
908028,13-01-2023,Smartwatch,Electronics,West,2,1644,189.32,Canada,Sophia Smith,London,Chairs,0,Home Office
143808,17-05-2024,Tablet,Electronics,West,8,6584,544.62,India,Amit Smith,Uttar Pradesh,Binders,0.2,Corporate
719455,03-08-2022,Headphones,Accessories,East,5,1620,325.87,Australia,David Smith,London,Accessories,0.05,Consumer
838596,06-02-2024,Mouse,Accessories,West,9,2736,407.22,Australia,Rahul Smith,Ontario,Phones,0.05,Corporate
756397,11-04-2024,Monitor,Accessories,South,4,1064,274.47,UK,David Patel,London,Accessories,0.1,Consumer
347369,18-06-2024,Camera,Electronics,South,7,2667,363.5,Canada,Emma Taylor,Florida,Phones,0,Consumer
889222,03-04-2023,Headphones,Accessories,South,3,735,217.79,India,Priya Brown,Uttar Pradesh,Accessories,0.2,Consumer
553620,18-12-2024,Laptop,Electronics,East,1,58,11.25,UK,Amit Taylor,Ontario,Chairs,0,Home Office
969636,25-04-2023,Camera,Electronics,South,7,3136,850.3,UK,Rahul Yadav,Delhi,Chairs,0.2,Consumer
444015,17-09-2023,Mouse,Accessories,East,4,3936,374.34,USA,Sophia Taylor,Ontario,Accessories,0.2,Home Office
874831,23-11-2022,Smartphone,Electronics,East,9,6102,947.91,Canada,Priya Taylor,Punjab,Accessories,0.15,Home Office
854109,17-05-2024,Smartphone,Electronics,North,8,9408,552.44,USA,John Anderson,Uttar Pradesh,Binders,0.05,Consumer
594847,14-12-2022,Mouse,Accessories,South,9,7875,1243.56,USA,Priya Thomas,Delhi,Paper,0.15,Corporate
374490,13-10-2024,Keyboard,Accessories,North,9,9900,576.8,Canada,Priya Yadav,Maharashtra,Phones,0.05,Consumer
400964,16-10-2024,Keyboard,Accessories,North,2,430,114.91,USA,David Singh,Punjab,Binders,0.3,Consumer
690209,18-09-2023,Mouse,Accessories,South,3,813,238.1,USA,Amit Taylor,London,Chairs,0.3,Corporate
592435,09-12-2023,Camera,Electronics,South,4,4176,980.11,UK,Emma Anderson,Maharashtra,Paper,0.3,Corporate
466987,02-10-2023,Camera,Electronics,South,4,3084,348.38,India,Priya Patel,Delhi,Phones,0.15,Home Office
320496,31-03-2022,Mouse,Accessories,West,7,8008,1593.65,USA,Rahul Patel,London,Phones,0.15,Corporate
449343,12-06-2024,Smartwatch,Electronics,South,4,4608,963.5,UK,Emma Singh,London,Phones,0.05,Corporate
456711,16-06-2024,Headphones,Accessories,West,4,4356,614.62,Australia,Amit Johnson,London,Phones,0.15,Home Office
250608,04-09-2023,Printer,Office,South,1,566,169.17,UK,Michael Singh,Uttar Pradesh,Paper,0.3,Corporate
678026,02-12-2022,Laptop,Electronics,East,7,945,75.21,Australia,Sneha Yadav,London,Tables,0.2,Corporate
405501,12-11-2022,Smartwatch,Electronics,North,4,2200,484.33,UK,Priya Sharma,Florida,Tables,0.2,Consumer
470701,30-12-2024,Mouse,Accessories,North,1,746,131.25,Australia,Olivia Brown,Maharashtra,Accessories,0.05,Corporate
320412,06-12-2024,Monitor,Accessories,East,5,3505,678.18,Australia,Sneha Johnson,Delhi,Tables,0.15,Home Office
218952,26-05-2024,Monitor,Accessories,East,5,4795,819.12,Australia,Amit Taylor,Ontario,Phones,0.15,Consumer
616223,20-10-2024,Monitor,Accessories,North,5,4590,650.05,USA,Rahul Sharma,Uttar Pradesh,Paper,0.3,Home Office
833283,04-05-2023,Monitor,Accessories,North,4,2092,467.02,Australia,Olivia Sharma,Ontario,Phones,0.2,Consumer
914903,09-05-2024,Mouse,Accessories,South,8,3568,334.13,India,Olivia Singh,Delhi,Tables,0.3,Home Office
631451,07-12-2023,Smartphone,Electronics,West,9,10404,2028.21,Australia,Emma Johnson,Ontario,Tables,0,Consumer
667541,10-12-2022,Printer,Office,South,9,7029,1005.58,USA,John Sharma,Ontario,Accessories,0.15,Corporate
847218,21-11-2022,Laptop,Electronics,West,8,664,126.6,UK,David Patel,Punjab,Paper,0.3,Corporate
375162,20-11-2024,Tablet,Electronics,West,3,1923,274,UK,Sneha Johnson,Florida,Phones,0.15,Home Office
389097,30-11-2022,Printer,Office,West,7,2471,566.51,India,Priya Sharma,Florida,Chairs,0.1,Consumer
780436,03-01-2024,Smartphone,Electronics,North,2,258,64.12,India,Emma Sharma,Florida,Paper,0.05,Home Office
492671,29-10-2024,Smartwatch,Electronics,East,9,1134,267.26,Canada,Emma Anderson,Florida,Binders,0.3,Home Office
570956,24-09-2024,Headphones,Accessories,East,5,855,238.83,UK,Priya Singh,Delhi,Accessories,0,Consumer
484566,09-04-2024,Smartwatch,Electronics,West,9,3231,670.85,India,David Brown,London,Phones,0.05,Home Office
954370,05-09-2024,Tablet,Electronics,South,7,3591,266.59,Canada,Rahul Singh,London,Chairs,0.1,Corporate
